group,file_name,reference_text,predicted_text,WER,CER,Accuracy (%)
0019,0019_001216.txt,They ate beef at the butcher shop.,They ate beef at the butcher shop.,0.0,0.0,100.0
0019,0019_001148.txt,Said the witch.,said the witch.,0.0,0.0,100.0
0019,0019_001174.txt,"You know, answers to the name of Tom's son.","You know, answers to the name of Tom's son.",0.0,0.0,100.0
0019,0019_001160.txt,Act drop second act scene.,"Act drop, second act scene.",0.2,0.038,80.0
0019,0019_001376.txt,They are made of wood.,They are made of wood.,0.0,0.0,100.0
0019,0019_001362.txt,Father has yellow eyes.,Father has yellow eyes.,0.0,0.0,100.0
0019,0019_001389.txt,"And be with you,Tom!","And be with you, Tom.",0.5,0.1,50.0
0019,0019_001388.txt,Paul's teeth ached because of lemon.,Pulsed teeth ached because of lemon.,0.167,0.111,83.33
0019,0019_001363.txt,Give me a fine fat goose.,Give me a fine fat goose.,0.0,0.0,100.0
0019,0019_001377.txt,It's part of my secret.,It's part of my secret.,0.0,0.0,100.0
0019,0019_001161.txt,We nightly dance our heyday guise.,We nightly dance our heyday guys.,0.167,0.059,83.33
0019,0019_001175.txt,To catch that bulrush root with my paw!,to catch that bulrush root with my paw.,0.125,0.026,87.5
0019,0019_001149.txt,I've hit the wrong nose.,I've hit the wrong nose.,0.0,0.0,100.0
0019,0019_001217.txt,I toy with my liqueur.,I toy with my liquor.,0.2,0.091,80.0
0019,0019_001203.txt,But we are not high yet.,But we are not high yet.,0.0,0.0,100.0
0019,0019_001229.txt,Daisy creams with pink edges.,Daisy creams with pink edges.,0.0,0.0,100.0
0019,0019_001215.txt,"They were going fast, with a light clip.",They were going fast with a light clip.,0.125,0.025,87.5
0019,0019_001201.txt,All the way to China is home.,all the way to China is home.,0.0,0.0,100.0
0019,0019_001163.txt,Mister lawson saw george last night.,Mr. Lawson saw George last night.,0.167,0.139,83.33
0019,0019_001177.txt,Cos I know I had some honey.,Cause I know I had some honey.,0.143,0.107,85.71
0019,0019_001188.txt,But one requires the explorer to furnish proofs.,but one requires the explorer to furnish proofs.,0.0,0.0,100.0
0019,0019_001349.txt,His hope will cheat him.,His hope will cheat him.,0.0,0.0,100.0
0019,0019_001361.txt,I am safe back again.,I am safe back again.,0.0,0.0,100.0
0019,0019_001375.txt,She has no place for hot peper .,She has no place for hot pepper.,0.25,0.062,75.0
0019,0019_001374.txt,And she caught at the brooch.,and she caught at the brooch.,0.0,0.0,100.0
0019,0019_001360.txt,Why it is just like the round egg which sounds thin.,"Why, it is just like the round eggs which sounds thin.",0.182,0.038,81.82
0019,0019_001348.txt,She come back to the valley.,She come back to the valley.,0.0,0.0,100.0
0019,0019_001189.txt,Cuckoos is downheaded and crying.,Cuckoos is down headed and crying.,0.4,0.03,60.0
0019,0019_001176.txt,this turn goes to the hill.,This turn goes to the hill.,0.0,0.0,100.0
0019,0019_001162.txt,"Clown, to call him joey.",Clown to call him Joey.,0.2,0.042,80.0
0019,0019_001200.txt,I hope you enjoyed yourself?,I hope you enjoyed yourself.,0.2,0.036,80.0
0019,0019_001214.txt,His large mouth curled into a sneer.,His large mouth curled into a sneer.,0.0,0.0,100.0
0019,0019_001228.txt,And vowed he'd change the pigtail's place.,And he vowed he'd change the pigtail's place.,0.143,0.071,85.71
0019,0019_001557.txt,"Blackbird, and Jay.",Blackbird and Jay?,0.667,0.105,33.33
0019,0019_001543.txt,Pussy can sit by the fire and sing.,Pussy can sit by the fire and sing?,0.125,0.029,87.5
0019,0019_001594.txt,"Yes, I miss her.","Yes, I miss her!",0.25,0.062,75.0
0019,0019_001580.txt,Toast from the bread fruit tree.,Toast from the breadfruit tree?,0.5,0.062,50.0
0019,0019_001741.txt,"Enough,you a foolish chatter.",Enough? You a foolish chatter!,0.75,0.103,25.0
0019,0019_001621.txt,I am a selfish sinner.,I am a selfish sinner?,0.2,0.045,80.0
0019,0019_001635.txt,"If not, I shall go no further.","If not, I shall go no further!",0.143,0.033,85.71
0019,0019_001609.txt,A raging fire was-in his eyes.,A raging fire was in his eyes?,0.5,0.067,50.0
0019,0019_001423.txt,I thought you meant how old are you?,"I thought you meant, how old are you?",0.125,0.028,87.5
0019,0019_001437.txt,I think it'll encourage me.,I think it'll encourage me.,0.0,0.0,100.0
0019,0019_001436.txt,How I hate this foul pool!,How I hate this foul pool,0.167,0.038,83.33
0019,0019_001422.txt,And what are doves. And what are doves.,And what are doves? And what are doves?,0.25,0.051,75.0
0019,0019_001608.txt,"However, somebody killed something.","However, somebody killed something?",0.25,0.029,75.0
0019,0019_001634.txt,"Hurry up, hurry up!",Hurry up? Hurry up?,0.5,0.105,50.0
0019,0019_001620.txt,Her paw went into your eye?,Her paw went into your eye!,0.167,0.037,83.33
0019,0019_001740.txt,So Tom saw night as it were broad daylight.,So Tom saw night as it were brought daylight?,0.222,0.116,77.78
0019,0019_001581.txt,"First, issue a reward.",First issue of reward?,0.75,0.182,25.0
0019,0019_001595.txt,A boat put out-on the bay.,A boat put out on the bay?,0.5,0.077,50.0
0019,0019_001542.txt,Wake now my merry tads!,"Wake now, my merry Tads!",0.2,0.043,80.0
0019,0019_001556.txt,The eye could not catch them.,The eye could not catch them!,0.167,0.034,83.33
0019,0019_001540.txt,What an impetuous boy he is!,What an impetuous boy he is!,0.0,0.0,100.0
0019,0019_001554.txt,He dreamt them all night.,He dreamt them all night!,0.2,0.04,80.0
0019,0019_001568.txt,"I said you looked like an egg, sir.","I said you looked like an egg, sir?",0.125,0.029,87.5
0019,0019_001583.txt,Fresh pain seized Paul's body.,Fresh pain sees Paul's body?,0.4,0.133,60.0
0019,0019_001597.txt,"Fur flew through the air, teeth gnashed.","Fur flew through the air, teeth gnashed!",0.143,0.025,85.71
0019,0019_001742.txt,Why should I purchase my own?,Why should I purchase my own?,0.0,0.0,100.0
0019,0019_001636.txt,How rash you are!,How rash you are!,0.0,0.0,100.0
0019,0019_001622.txt,Ask god to help you.,Ask God to help you!,0.2,0.05,80.0
0019,0019_001434.txt,A divine wrath made her blue eyes awful.,A divine wrath made her blue eyes awful?,0.125,0.025,87.5
0019,0019_001420.txt,At the roots-of a bush of a grass.,at the roots of a bush of a grass?,0.375,0.059,62.5
0019,0019_001408.txt,That was his chief thought.,That was his chief thought.,0.0,0.0,100.0
0019,0019_001409.txt,On the twenty second of last march.,on the 22nd of last March?,0.429,0.343,57.14
0019,0019_001421.txt,As rich-as Peter's son in law!,as rich as Peter's son-in-law?,0.833,0.133,16.67
0019,0019_001435.txt,The name really is the agedaged man.,The name really is the aged aged man?,0.429,0.056,57.14
0019,0019_001623.txt,"Pick, pick, pick!","Pick, pick, pick?",0.333,0.059,66.67
0019,0019_001637.txt,What would they do at the end of the year?,What would they do at the end of the year?,0.0,0.0,100.0
0019,0019_001743.txt,And what does it mean?,And what does that mean?,0.2,0.136,80.0
0019,0019_001596.txt,Clear are your eyes and bright your breath!,Clear are your eyes and bright your breath.,0.125,0.023,87.5
0019,0019_001582.txt,Age forty five if a day a lie.,Age 45 if a day a lie!,0.375,0.367,62.5
0019,0019_001569.txt,Sam waved his arm vaguely.,Sam waved his arms vaguely.,0.2,0.038,80.0
0019,0019_001555.txt,This speech roused dame ilse to anger.,This speech rouse dame isle to anger!,0.429,0.105,57.14
0019,0019_001541.txt,Can I lodge here tonight?,Can I lodge here tonight?,0.0,0.0,100.0
0019,0019_001579.txt,Daisy creams with pink edges.,And daisy creams with pink edges?,0.4,0.172,60.0
0019,0019_001545.txt,Reed by the living pool!,Read by the living pool!,0.2,0.042,80.0
0019,0019_001551.txt,All the way to China is home.,All the way to China is home!,0.143,0.034,85.71
0019,0019_001586.txt,She jump at the tail and bite it savagely.,She jumped at the tail and bite it savagely,0.222,0.071,77.78
0019,0019_001592.txt,I have had to grow old.,I have had to grow old.,0.0,0.0,100.0
0019,0019_001747.txt,What are you waiting for? man.,What are you waiting for? Man!,0.167,0.033,83.33
0019,0019_001633.txt,Why should i care though David's lips were twitching?,Why should I care though David's lips were twitching?,0.0,0.0,100.0
0019,0019_001627.txt,"Born once every one hundred years, dies in flames!","Born once every hundred years, dies in flames.",0.222,0.1,77.78
0019,0019_001419.txt,At the end of four.,at the end of four?,0.2,0.053,80.0
0019,0019_001431.txt,All smile were real and the happier，the more sincere .,all smile were real and the happier and more sincere.,0.4,0.093,60.0
0019,0019_001425.txt,She is now choosing skirt to wear.,She is now choosing skirt to wear.,0.0,0.0,100.0
0019,0019_001424.txt,The football teams give a tea party.,The football teams give a tea party.,0.0,0.0,100.0
0019,0019_001430.txt,Must a name mean something?,Musta name mean something.,0.6,0.074,40.0
0019,0019_001418.txt,Then sadly it is much farther.,then sadly it is much farther.,0.0,0.0,100.0
0019,0019_001626.txt,And the next day. Nurse will be released.,"The next day, Nurse will be released?",0.375,0.146,62.5
0019,0019_001632.txt,"Will call her Lili, for short.",We'll call her Lily for short?,0.5,0.167,50.0
0019,0019_001746.txt,I am going to back home.,I am going back home!,0.333,0.167,66.67
0019,0019_001593.txt,Please hire me after you.,Please hire me after you!,0.2,0.04,80.0
0019,0019_001587.txt,An hour out of Guildford town.,An hour out of Guilfordtown?,0.333,0.1,66.67
0019,0019_001550.txt,I hope you enjoyed yourself?,I hope you enjoyed yourself!,0.2,0.036,80.0
0019,0019_001544.txt,We all see panda on TV or in the zoo.,We all see Panda on TV? Or in the zoo?,0.2,0.054,80.0
0019,0019_001578.txt,And vowed he'd change the pigtail's place.,He vowed he'd changed the pigtails' place.,0.429,0.143,57.14
0019,0019_001552.txt,Guilty for what do you rule?,Guilty for what do you rule?,0.0,0.0,100.0
0019,0019_001546.txt,"He said to Jack, the chatterer.",He said to Jack? The chatterer?,0.333,0.065,66.67
0019,0019_001591.txt,I make her quite nervy at times.,I make her quite nervy at times.,0.0,0.0,100.0
0019,0019_001585.txt,The new born baby is stolen as we go.,The newborn baby is stolen as we go!,0.333,0.054,66.67
0019,0019_001750.txt,Do you have anything in mind?,Do you have anything in mind?,0.0,0.0,100.0
0019,0019_001744.txt,"Lucy, a clever farmer.",Lucy? A clever farmer!,0.5,0.091,50.0
0019,0019_001618.txt,I'll send for Tom to my boudoir.,I'll send for Tom to my boudoir!,0.143,0.031,85.71
0019,0019_001624.txt,Do you know the lid opens?,Do you know the lid opens?,0.0,0.0,100.0
0019,0019_001630.txt,Your own wife is not at home.,Your own wife is not at home?,0.143,0.034,85.71
0019,0019_001426.txt,Let's make the noise a snake.,Let's make the noise of Snake!,0.333,0.103,66.67
0019,0019_001432.txt,Who is been repeating all that hard stuff to you?,Who has been repeating all that hard stuff to you?,0.1,0.041,90.0
0019,0019_001433.txt,This used to be Jerry's occupation.,This used to be Jerry's occupation?,0.167,0.029,83.33
0019,0019_001427.txt,Monster made a deep bow.,Monster made a deep bow?,0.2,0.042,80.0
0019,0019_001631.txt,He told me that I ought to change.,He told me that I ought to change.,0.0,0.0,100.0
0019,0019_001625.txt,Her existence makes him pleasant.,Her existence makes him pleasant!,0.2,0.03,80.0
0019,0019_001619.txt,But the tune isn't his own invention.,But the tune isn't his own invention?,0.143,0.027,85.71
0019,0019_001745.txt,A whirring noise was heard.,A whirring noise was heard.,0.0,0.0,100.0
0019,0019_001584.txt,"We have been fine, haven't we?","We've been fine, haven't we?",0.333,0.1,66.67
0019,0019_001590.txt,And they were sandy yellow brownish all over.,And then they were sandy yellow brownish all over?,0.25,0.133,75.0
0019,0019_001547.txt,And there you'll find a snap dragon fly.,And there you'll find a snapdragonfly?,0.375,0.075,62.5
0019,0019_001553.txt,But we are not high yet.,But we are not high yet!,0.167,0.042,83.33
0019,0019_001534.txt,Rare rabbit had a little apron.,Rare Rabbit had a little apron!,0.167,0.032,83.33
0019,0019_001520.txt,Our King George is labourers.,Are King George his laborers?,0.6,0.207,40.0
0019,0019_001508.txt,The squire himself showed perfect.,The Squire himself showed perfect?,0.2,0.029,80.0
0019,0019_001736.txt,Over them swooped the eagles.,Over them swooped an eagle!,0.4,0.172,60.0
0019,0019_001722.txt,A special pot too.,A special pot too?,0.25,0.056,75.0
0019,0019_001642.txt,Give me your hand or I will cry harder than before.,Give me your hand or I will cry harder than before,0.091,0.02,90.91
0019,0019_001656.txt,I must have two to fetch and carry.,I must have two to fetch a carry?,0.25,0.086,75.0
0019,0019_001681.txt,He could not help doing so.,He could not help doing so.,0.0,0.0,100.0
0019,0019_001695.txt,I know how to obey orders.,I know how to obey orders!,0.167,0.038,83.33
0019,0019_001440.txt,In which fox loses a tail and its elder sister finds one.,in which Fox loses a tail and his elder sister finds one.,0.083,0.035,91.67
0019,0019_001454.txt,Are you a regular darkey really?,Are you a regular Darkie really?,0.167,0.062,83.33
0019,0019_001468.txt,I do not eat bread.,I do not eat bread!,0.2,0.053,80.0
0019,0019_001483.txt,Be off now as quick as you may!,Be off now as quick as you may!,0.0,0.0,100.0
0019,0019_001497.txt,Confess that you opened the thirteenth door.,confess that you opened the 13th door.,0.143,0.182,85.71
0019,0019_001496.txt,I don't painted tiger.,I don't paint it tiger!,0.75,0.182,25.0
0019,0019_001482.txt,A fair jaw cracker dwarf language must be!,A fair Jawcracker Dwarf language must be.,0.375,0.048,62.5
0019,0019_001469.txt,"Not much use is it, sam?",Not much use is it Sam?,0.167,0.042,83.33
0019,0019_001455.txt,A deafening chirruping rent the air.,A deafening chirping rent the air!,0.333,0.083,66.67
0019,0019_001441.txt,I chose the right way.,I choose the right way!,0.4,0.091,60.0
0019,0019_001694.txt,Now I understand.,Now I understand!,0.333,0.059,66.67
0019,0019_001680.txt,Your path now goes south.,Your path now goes south.,0.0,0.0,100.0
0019,0019_001657.txt,I would scoff at these followers.,I would scoff at these followers?,0.167,0.03,83.33
0019,0019_001643.txt,And has you slain him?,And has you slain him?,0.0,0.0,100.0
0019,0019_001723.txt,Why did I wake up!,Why did I wake up?,0.2,0.056,80.0
0019,0019_001737.txt,But mom I'm not certain about.,"But mom, I'm not certain about...",0.333,0.1,66.67
0019,0019_001509.txt,If they mother knew it.,If they mother knew it?,0.2,0.043,80.0
0019,0019_001521.txt,Finn and the fairy shoemaker.,Finn and the fairy shoemaker?,0.2,0.034,80.0
0019,0019_001535.txt,I blinked my eyes hard.,I blinked my eyes hard.,0.0,0.0,100.0
0019,0019_001523.txt,I am from towel land.,I am from Tau Land?,0.4,0.238,60.0
0019,0019_001537.txt,Let the glass globe be.,Let the glass glow be!,0.4,0.13,60.0
0019,0019_001721.txt,Called out the cloud.,Called out the cloud?,0.25,0.048,75.0
0019,0019_001735.txt,But things haven't change yet.,But things haven't changed yet?,0.4,0.067,60.0
0019,0019_001709.txt,"He owed mister Lawson, I can't tell you how.",He owed Mr. Lawson? I can't tell you how!,0.333,0.159,66.67
0019,0019_001655.txt,"This was the twenty fifth of november, seventeen eighty three.",This was the 25th of November? 1783?,0.6,0.548,40.0
0019,0019_001641.txt,We have showed his shark tooth.,We have showed his shark tooth?,0.167,0.032,83.33
0019,0019_001669.txt,But show me now your map!,But show me now your map!,0.0,0.0,100.0
0019,0019_001696.txt,You woke me up!,You woke me up?,0.25,0.067,75.0
0019,0019_001682.txt,Alice I won't forget it again.,"Alice, I won't forget it again!",0.333,0.067,66.67
0019,0019_001457.txt,Hannibal come to see you.,Hannibal come to see you!,0.2,0.04,80.0
0019,0019_001443.txt,Story twenty nine a boy and a monkey.,"Story 29, A Boy and a Monkey?",0.375,0.324,62.5
0019,0019_001494.txt,They found a cow grazing in a field.,They found a cow grazing in a field?,0.125,0.028,87.5
0019,0019_001480.txt,Then there was a report.,Then there was a report!,0.2,0.042,80.0
0019,0019_001481.txt,And I never had a whooping cough why.,"And I never had a whooping cough, why?",0.25,0.054,75.0
0019,0019_001495.txt,Aha what i have we here?,Aha! What I have we here?,0.167,0.042,83.33
0019,0019_001442.txt,She may mind ye of her.,She may mine ye of her.,0.167,0.043,83.33
0019,0019_001456.txt,Your midget wife never can sing a song.,Your midget wife can never sing a song.,0.25,0.205,75.0
