filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0018_000229.wav,the first year they sowed rye.,the first year they sewed rye,the first year they sowed rye,the first year they sewed rye,0.16666666666666666,0.034482758620689655,6,6
0018_000230.wav,your own wife is not at home.,your own wife is not at home,your own wife is not at home,your own wife is not at home,0.0,0.0,7,7
0018_000231.wav,he told me that i ought to change.,he told me that i ought to change,he told me that i ought to change,he told me that i ought to change,0.0,0.0,8,8
0018_000232.wav,"will call her lily, for short.",we'll call her lily for short,will call her lily for short,well call her lily for short,0.16666666666666666,0.03571428571428571,6,6
0018_000233.wav,why should i care though david's lips were twitching?,why should i care though david's lips were twitching,why should i care though davids lips were twitching,why should i care though davids lips were twitching,0.0,0.0,9,9
0018_000234.wav,"hurry up, hurry up!",hurry up hurry up,hurry up hurry up,hurry up hurry up,0.0,0.0,4,4
0018_000235.wav,"if not, i shall go no further.",if not i shall go no further,if not i shall go no further,if not i shall go no further,0.0,0.0,7,7
0018_000236.wav,how rash you are!,how rash you are,how rash you are,how rash you are,0.0,0.0,4,4
0018_000237.wav,what would they do at the end of the year?,what would they do at the end of the year,what would they do at the end of the year,what would they do at the end of the year,0.0,0.0,10,10
0018_000238.wav,today isn't any other day.,to day isn't any other day,today isnt any other day,to day isnt any other day,0.4,0.041666666666666664,5,6
0018_000239.wav,this is the way that snakes always talk.,this is the way that snakes always talk,this is the way that snakes always talk,this is the way that snakes always talk,0.0,0.0,8,8
0018_000240.wav,both side were softly curved.,both side were softly curved,both side were softly curved,both side were softly curved,0.0,0.0,5,5
0018_000241.wav,we have showed his shark tooth.,we have showed his sharp tooth,we have showed his shark tooth,we have showed his sharp tooth,0.16666666666666666,0.03333333333333333,6,6
0018_000242.wav,give me your hand or i will cry harder than before.,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,0.0,0.0,11,11
0018_000243.wav,and has you slain him?,and has you slain him,and has you slain him,and has you slain him,0.0,0.0,5,5
0018_000244.wav,off for the prison ship.,off for the prisonship,off for the prison ship,off for the prisonship,0.4,0.043478260869565216,5,4
0018_000245.wav,do you think it's a woozle?,do you think it's a woozle,do you think its a woozle,do you think its a woozle,0.0,0.0,6,6
0018_000246.wav,we can not do it sir.,we cannot do it sir,we can not do it sir,we cannot do it sir,0.3333333333333333,0.05,6,5
0018_000247.wav,she and i are running a neck and neck race.,she and i are running a neck and neck race,she and i are running a neck and neck race,she and i are running a neck and neck race,0.0,0.0,10,10
0018_000248.wav,in which piglet meets a elephant.,in which piglet meets a elephant,in which piglet meets a elephant,in which piglet meets a elephant,0.0,0.0,6,6
0018_000249.wav,you may imagine how i gape.,you may imagine how i gape,you may imagine how i gape,you may imagine how i gape,0.0,0.0,6,6
0018_000250.wav,her kind and firm glance.,her kind and firm glance,her kind and firm glance,her kind and firm glance,0.0,0.0,5,5
0018_000251.wav,the ladybug told them proudly.,the lady bugg told them proudly,the ladybug told them proudly,the lady bugg told them proudly,0.4,0.06896551724137931,5,6
0018_000252.wav,i am run off my feet.,i am run off my feet,i am run off my feet,i am run off my feet,0.0,0.0,6,6
0018_000253.wav,i have a soothsayer.,i have a soothsayer,i have a soothsayer,i have a soothsayer,0.0,0.0,4,4
0018_000254.wav,she laughed.,she laughed,she laughed,she laughed,0.0,0.0,2,2
0018_000255.wav,"this was the twenty fifth of november, seventeen eighty three.",this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,0.0,0.0,10,10
0018_000256.wav,i must have two to fetch and carry.,i must have two to fetch and carry,i must have two to fetch and carry,i must have two to fetch and carry,0.0,0.0,8,8
0018_000257.wav,i would scoff at these followers.,i would scoff at these followers,i would scoff at these followers,i would scoff at these followers,0.0,0.0,6,6
0018_000258.wav,"mum shuts one's mouth up, doesn't it.",mum shut one's mouth up doesn't it,mum shuts ones mouth up doesnt it,mum shut ones mouth up doesnt it,0.14285714285714285,0.030303030303030304,7,7
0018_000259.wav,the song is called ways and means.,the song is called ways and means,the song is called ways and means,the song is called ways and means,0.0,0.0,7,7
0018_000260.wav,"as soon as she went in, there was disorder.",as soon as she went in there was disorder,as soon as she went in there was disorder,as soon as she went in there was disorder,0.0,0.0,9,9
0018_000261.wav,after a while he perceived both giants.,after a while he perceived both giants,after a while he perceived both giants,after a while he perceived both giants,0.0,0.0,7,7
0018_000262.wav,i believe you are one of them!,i believe you are one of them,i believe you are one of them,i believe you are one of them,0.0,0.0,7,7
0018_000263.wav,she said in subdued voice.,she said in subdued voice,she said in subdued voice,she said in subdued voice,0.0,0.0,5,5
0018_000264.wav,slam the doors and wedge them!,slam the doors and wedge them,slam the doors and wedge them,slam the doors and wedge them,0.0,0.0,6,6
0018_000265.wav,i've just shot a stag.,i've just shot a stag,ive just shot a stag,ive just shot a stag,0.0,0.0,5,5
0018_000266.wav,we may join with that power.,we may join with that power,we may join with that power,we may join with that power,0.0,0.0,6,6
0018_000267.wav,chapter eleven on the doorstep.,chapter eleven on the doorstep,chapter eleven on the doorstep,chapter eleven on the doorstep,0.0,0.0,5,5
0018_000268.wav,he showed no signs of age.,he showed no signs of age,he showed no signs of age,he showed no signs of age,0.0,0.0,6,6
0018_000269.wav,but show me now your map!,but show me now your map,but show me now your map,but show me now your map,0.0,0.0,6,6
0018_000270.wav,"chew leaves quickly, said rabbit.",chuleaves quickly said rabbit,chew leaves quickly said rabbit,chuleaves quickly said rabbit,0.4,0.0967741935483871,5,4
0018_000271.wav,i say i will be emperor.,i say i will be emperor,i say i will be emperor,i say i will be emperor,0.0,0.0,6,6
0018_000272.wav,no admittance except on party business.,no admittance except on party business,no admittance except on party business,no admittance except on party business,0.0,0.0,6,6
0018_000273.wav,i'd just as soon swim your way as others do.,i'd just as soon swim your way as others do,id just as soon swim your way as others do,id just as soon swim your way as others do,0.0,0.0,10,10
0018_000274.wav,because he was a man with infinite resource and sagacity.,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,0.0,0.0,10,10
0018_000275.wav,you shouldn't have pricked him with your horn.,you shouldn't have pricked him with your horn,you shouldnt have pricked him with your horn,you shouldnt have pricked him with your horn,0.0,0.0,8,8
0018_000276.wav,can your name be more hilarious?,can your name be more hilarious,can your name be more hilarious,can your name be more hilarious,0.0,0.0,6,6
0018_000277.wav,the end part is fish mouth.,the end part is fish mouth,the end part is fish mouth,the end part is fish mouth,0.0,0.0,6,6
0018_000278.wav,i know you .,i know you,i know you,i know you,0.0,0.0,3,3
0018_000279.wav,these words behind the ears is nonsense.,these words behind the ears is nonsense,these words behind the ears is nonsense,these words behind the ears is nonsense,0.0,0.0,7,7
0018_000280.wav,your path now goes south.,your path now goe south,your path now goes south,your path now goe south,0.2,0.041666666666666664,5,5
0018_000281.wav,he could not help doing so.,he could not help doing so,he could not help doing so,he could not help doing so,0.0,0.0,6,6
0018_000282.wav,alice i won't forget it again.,alice i won't forget it again,alice i wont forget it again,alice i wont forget it again,0.0,0.0,6,6
0018_000283.wav,they had been named tom and jerry.,they had been named tom and jerry,they had been named tom and jerry,they had been named tom and jerry,0.0,0.0,7,7
0018_000284.wav,"chapter eighteen, the return journey.",chapter eighteen the return journey,chapter eighteen the return journey,chapter eighteen the return journey,0.0,0.0,5,5
0018_000285.wav,"the straw, charcoal and the pea.",the straw charcoal and the p,the straw charcoal and the pea,the straw charcoal and the p,0.16666666666666666,0.06666666666666667,6,6
0018_000286.wav,"one two three, where is your breakfast.",one two three where is your breakfast,one two three where is your breakfast,one two three where is your breakfast,0.0,0.0,7,7
0018_000287.wav,a voice said: come in.,a voice said come in,a voice said come in,a voice said come in,0.0,0.0,5,5
0018_000288.wav,she has felt shy of it.,she has felt shy of it,she has felt shy of it,she has felt shy of it,0.0,0.0,6,6
0018_000289.wav,"no, said piggy carelessly.",no said piggy carelessly,no said piggy carelessly,no said piggy carelessly,0.0,0.0,4,4
0018_000290.wav,there goes the shawl again!,there goes the shaw again,there goes the shawl again,there goes the shaw again,0.2,0.038461538461538464,5,5
0018_000291.wav,the end of february fourteenth.,the end of february fourteenth,the end of february fourteenth,the end of february fourteenth,0.0,0.0,5,5
0018_000292.wav,she has a high voice.,she hads a high voice,she has a high voice,she hads a high voice,0.2,0.05,5,5
0018_000293.wav,he is old fashioned but he is the best of men.,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,0.0,0.0,11,11
0018_000294.wav,now i understand.,now i understand,now i understand,now i understand,0.0,0.0,3,3
0018_000295.wav,i know how to obey orders.,i know how to obey orders,i know how to obey orders,i know how to obey orders,0.0,0.0,6,6
0018_000296.wav,you woke me up!,you woke me up,you woke me up,you woke me up,0.0,0.0,4,4
0018_000297.wav,how tom and jerry went to visit mister sam.,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,0.0,0.0,9,9
0018_000298.wav,she come back to the valley.,she come back to the valley,she come back to the valley,she come back to the valley,0.0,0.0,6,6
0018_000299.wav,his hope will cheat him.,his hope will cheat him,his hope will cheat him,his hope will cheat him,0.0,0.0,5,5
0018_000300.wav,six was half way down the room.,six was half way down the room,six was half way down the room,six was half way down the room,0.0,0.0,7,7
0018_000301.wav,i'm sure your friends can wait!,i'm sure your friends can wait,im sure your friends can wait,im sure your friends can wait,0.0,0.0,6,6
0018_000302.wav,five hundred and one million right?,five hundred and one million right,five hundred and one million right,five hundred and one million right,0.0,0.0,6,6
0018_000303.wav,i am loath to see him go.,i am loath to see him go,i am loath to see him go,i am loath to see him go,0.0,0.0,7,7
0018_000304.wav,how do you like you dirty bird!,how do you like you dirty bird,how do you like you dirty bird,how do you like you dirty bird,0.0,0.0,7,7
0018_000305.wav,the fisherman and his wife see george every day.,the fisherman and his wife see george every day,the fisherman and his wife see george every day,the fisherman and his wife see george every day,0.0,0.0,9,9
0018_000306.wav,please invite tom if there is not requires.,please invite tom if there is not requires,please invite tom if there is not requires,please invite tom if there is not requires,0.0,0.0,8,8
0018_000307.wav,i owe them five hundred dollars.,i owe them five hundred dollars,i owe them five hundred dollars,i owe them five hundred dollars,0.0,0.0,6,6
0018_000308.wav,perhaps you think that is a queer title for this chapter.,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,0.0,0.0,11,11
